521809,Navapada,Narmada,0,0,0
515554,Kuntana,Amreli,0,0,0
521370,Navapara(Garudeshwar),Narmada,0,0,0
515474,Kunvargadh,Amreli,6,7,16.666666666666668
521426,Navapara(Nikoli),Narmada,10,21,110.0
515400,Lakhapadar,Amreli,6,29,383.3333333333333
521310,Navapura(Uchad),Narmada,0,0,0
521475,NavaVaghpara,Narmada,1,5,400.0
515721,Lakhapadar,Amreli,22,23,4.545454545454546
515630,Lapaliya,Amreli,1,1,0.0
521825,Nevdiamba,Narmada,0,0,0
521637,Nighat,Narmada,0,0,0
515840,Lasa,Amreli,0,0,0
521625,Nivalda,Narmada,0,5,5
515802,Likhala,Amreli,1,2,100.0
521758,Olgam,Narmada,0,0,0
515558,LiliaNana,Amreli,0,0,0
521409,Orpa,Narmada,0,0,0
515561,Lonka,Amreli,0,0,0
521772,Pada,Narmada,0,0,0
515562,Lonki,Amreli,29,31,6.896551724137931
521823,Palaswada,Narmada,0,0,0
515898,Lor,Amreli,0,1,1
521544,Palsi,Narmada,0,0,0
515890,Lothpur,Amreli,12,33,175.0
521459,Panchla,Narmada,0,0,0
515419,Luni-Dhar,Amreli,3,6,100.0
521807,Panchpipri,Narmada,0,0,0
521583,Panchumar,Narmada,0,0,0
515477,Lunki,Amreli,9,12,33.333333333333336
521366,Panisadadia,Narmada,0,0,0
515907,Lunsapur,Amreli,55,730,1227.2727272727273
521782,Pankhala,Narmada,1,4,300.0
515811,Luvara,Amreli,2,2,0.0
521565,Pankhala(Mathasar),Narmada,0,0,0
515521,Luvariya,Amreli,74,74,0.0
521743,Pankhala(Shisha),Narmada,0,0,0
515580,MachiyalaMota,Amreli,7,12,71.42857142857143
521613,Pansar,Narmada,0,0,0
515587,MachiyalaNana,Amreli,14,18,28.571428571428573
521669,Panuda,Narmada,0,0,0
521827,Parodhi,Narmada,0,0,0
515804,Madhada,Amreli,13,15,15.384615384615385
521793,Pat,Narmada,0,0,0
515723,Madhupur,Amreli,1,1,0.0
515977,Majadar,Amreli,4,28,600.0
521843,Patanamau,Narmada,0,0,0
515517,MalaviyaPipariya,Amreli,4,7,75.0
521715,Patdi,Narmada,0,0,0
515639,Malila,Amreli,0,0,0
521838,Pati,Narmada,0,0,0
521587,Patvali,Narmada,0,0,0
515696,Malshika,Amreli,9,15,66.66666666666667
521739,Pinglapada,Narmada,0,0,0
515596,Malvan,Amreli,1,3,200.0
521813,Piparipada(Pana),Narmada,0,0,0
515687,Manavav,Amreli,4,4,0.0
521728,Piparvati,Narmada,0,0,0
515953,Mandal,Amreli,2,4,100.0
521612,Pipla,Narmada,1,1,0.0
515948,MandardiNavi-Juni,Amreli,23,24,4.3478260869565215
521571,Piplod,Narmada,0,0,0
515621,MandavdaMota,Amreli,1,1,0.0
521832,Pirmandala,Narmada,0,0,0
